ID,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15
SAMPLE_00000,3,1,5,8,7,5,6,6,8,10,10,7,6,9,10,8,6,8,10,9,9
SAMPLE_00001,0,1,1,1,2,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1
SAMPLE_00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00004,46,61,17,115,114,94,84,64,84,85,99,130,171,214,230,218,130,149,101,168,219
SAMPLE_00005,5,6,7,8,9,6,4,7,8,9,7,9,6,10,10,7,9,11,17,15,12
SAMPLE_00006,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1
SAMPLE_00007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00010,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,2
SAMPLE_00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00013,1,1,1,1,1,1,2,1,1,2,1,1,0,0,0,1,1,1,2,2,2
SAMPLE_00014,0,2,0,0,0,0,2,4,2,1,1,1,1,1,0,2,0,0,0,0,0
SAMPLE_00015,0,1,2,2,1,0,1,1,1,3,2,1,1,0,0,0,0,1,0,1,1
SAMPLE_00016,1,3,3,3,1,4,4,3,5,3,4,3,2,2,4,8,5,3,1,2,3
SAMPLE_00017,0,6,2,14,17,13,11,9,18,19,21,17,22,41,34,27,23,31,31,22,22
SAMPLE_00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00020,49,30,14,8,22,24,36,40,16,31,14,9,3,43,61,73,67,25,52,48,63
SAMPLE_00021,14,10,22,28,29,28,24,35,35,35,45,34,34,39,35,22,16,28,32,24,22
SAMPLE_00022,7,11,9,13,13,3,5,14,12,18,15,15,10,15,18,15,13,16,20,15,16
SAMPLE_00023,5,5,6,12,8,5,7,10,9,14,14,9,7,9,10,8,5,10,7,10,7
SAMPLE_00024,135,153,141,214,198,81,106,137,222,272,236,165,160,193,267,245,224,239,248,204,164
SAMPLE_00025,259,315,262,248,178,55,40,197,280,347,405,256,189,179,310,314,352,290,366,230,254
SAMPLE_00026,1,6,20,27,31,28,18,12,35,45,46,37,38,49,45,43,41,42,63,58,53
SAMPLE_00027,8,0,0,14,20,11,6,11,14,17,22,15,2,15,19,20,19,21,29,19,17
SAMPLE_00028,9,23,24,29,22,14,23,32,37,37,41,34,22,17,32,49,25,22,19,9,16
SAMPLE_00029,28,24,39,52,54,57,63,55,56,54,58,21,26,43,53,43,50,47,48,49,66
SAMPLE_00030,9,16,31,38,34,36,32,31,31,34,41,47,40,34,30,29,35,34,43,33,31
SAMPLE_00031,8,19,11,2,17,24,35,9,13,0,11,10,12,4,0,0,0,1,10,16,22
SAMPLE_00032,0,0,3,4,12,9,4,5,10,13,8,7,0,2,3,2,4,2,6,4,6
SAMPLE_00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00034,26,12,11,24,40,53,32,27,31,27,10,14,13,17,38,56,29,32,67,70,61
SAMPLE_00035,2,9,25,28,27,11,9,12,20,32,39,19,9,15,20,22,19,32,30,33,23
SAMPLE_00036,153,139,134,124,100,100,125,157,120,78,90,91,94,114,98,89,92,90,93,118,145
SAMPLE_00037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00039,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
SAMPLE_00040,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1
SAMPLE_00041,3,3,1,0,2,3,3,1,1,1,3,1,0,2,2,3,3,3,2,1,1
SAMPLE_00042,1,1,2,1,1,0,1,2,1,2,2,3,1,1,1,2,2,3,3,2,2
SAMPLE_00043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00044,31,40,25,43,65,60,23,24,19,30,35,41,27,17,32,39,28,25,48,56,59
SAMPLE_00045,9,8,12,10,14,16,13,11,16,20,17,12,10,8,8,7,13,11,11,11,9
SAMPLE_00046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00047,1,0,0,1,1,0,0,1,1,2,2,1,2,4,5,3,2,2,2,2,3
SAMPLE_00048,11,5,13,15,14,17,19,19,12,13,12,7,9,13,12,9,14,16,15,16,20
SAMPLE_00049,2,3,2,0,3,2,3,4,9,9,7,8,8,8,12,17,12,6,13,9,7
SAMPLE_00050,0,2,1,5,7,4,4,4,8,11,7,8,7,11,11,10,5,5,5,6,6
SAMPLE_00051,474,749,569,529,455,469,423,538,619,376,560,525,449,352,481,729,586,589,579,504,516
SAMPLE_00052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00054,0,1,4,6,9,6,4,5,6,9,7,8,6,5,6,6,9,7,7,6,6
SAMPLE_00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00057,11,38,97,92,182,176,154,123,126,172,160,147,165,93,148,139,153,142,146,135,101
SAMPLE_00058,2,5,5,5,5,3,5,5,5,8,6,7,4,5,7,7,6,7,7,7,9
SAMPLE_00059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00060,6,38,68,85,95,72,81,30,110,119,101,80,53,36,27,51,70,64,64,55,58
SAMPLE_00061,2,3,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3
SAMPLE_00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00063,1,0,2,3,3,5,4,5,0,2,0,0,3,5,4,3,4,5,4,4,3
SAMPLE_00064,44,30,71,19,47,82,71,89,81,109,63,65,62,56,46,48,85,55,50,91,71
SAMPLE_00065,18,30,33,27,26,19,17,25,22,41,50,52,25,23,19,29,32,29,23,23,25
SAMPLE_00066,4,6,8,10,14,13,11,9,9,10,10,14,9,6,7,8,13,11,12,8,5
SAMPLE_00067,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1
SAMPLE_00068,0,1,2,1,1,0,0,1,1,2,2,2,1,2,1,1,1,1,1,1,1
SAMPLE_00069,4,3,2,0,1,4,2,1,0,1,1,4,5,3,4,3,3,1,3,7,6
SAMPLE_00070,4,8,7,6,3,5,8,11,10,7,4,5,6,6,4,5,3,3,0,0,4
SAMPLE_00071,12,16,4,9,10,17,20,11,27,24,22,10,0,10,12,28,12,10,16,12,21
SAMPLE_00072,1,1,0,0,0,0,0,3,3,6,6,4,6,9,14,12,8,6,6,4,3
SAMPLE_00073,0,1,0,1,2,2,7,6,9,6,2,0,4,7,7,7,6,1,5,6,5
SAMPLE_00074,0,68,19,9,29,6,24,54,99,70,73,86,86,84,96,64,0,0,0,17,41
SAMPLE_00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00077,20,24,31,29,23,15,28,29,29,25,21,25,21,38,44,32,39,22,29,24,38
SAMPLE_00078,30,46,51,41,26,16,15,21,37,54,47,43,23,20,43,48,47,37,28,28,40
SAMPLE_00079,6,9,7,9,1,10,18,7,10,3,9,0,10,2,0,5,10,8,9,8,12
SAMPLE_00080,308,517,481,496,250,258,381,357,226,220,127,205,256,497,710,459,368,91,0,0,143
SAMPLE_00081,17,7,25,15,15,6,10,15,0,9,11,16,14,19,23,5,13,5,0,6,26
SAMPLE_00082,13,16,22,19,18,0,7,10,0,12,0,15,0,2,3,0,10,8,12,7,7
SAMPLE_00083,175,870,600,635,244,422,649,431,795,253,351,408,521,561,440,337,76,167,0,0,77
SAMPLE_00084,34,66,84,75,64,44,55,80,68,81,77,85,69,89,94,105,84,73,61,39,62
SAMPLE_00085,1235,1020,1387,1042,941,1081,1347,1460,1090,1429,1219,1224,737,329,777,50,944,843,1130,1346,1315
SAMPLE_00086,351,533,511,726,340,155,284,379,400,128,411,354,235,414,431,362,194,436,0,0,0
SAMPLE_00087,26,39,54,73,60,49,67,72,92,82,63,44,34,53,63,51,47,52,44,38,49
SAMPLE_00088,1,1,1,0,1,0,1,2,3,4,3,1,1,2,3,2,2,3,0,1,1
SAMPLE_00089,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
SAMPLE_00090,11,19,28,10,15,9,34,23,10,18,0,7,0,0,5,5,19,1,0,0,9
SAMPLE_00091,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
SAMPLE_00092,6,12,9,6,11,4,18,15,20,14,12,12,5,15,18,23,21,22,19,15,14
SAMPLE_00093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00094,23,52,39,25,21,42,47,25,27,14,21,50,16,8,0,18,25,33,36,43,46
SAMPLE_00095,3,3,6,0,2,0,3,8,3,6,0,5,2,4,0,0,4,2,0,0,0
SAMPLE_00096,270,206,289,257,248,270,319,374,246,292,249,304,284,311,362,175,245,222,246,322,350
SAMPLE_00097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00100,816,891,1301,1293,994,937,1359,1793,1358,1978,1456,1425,877,1001,1279,505,1396,1462,1275,1292,965
SAMPLE_00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00102,3,4,5,8,7,5,4,4,7,7,9,8,7,8,7,6,6,10,11,9,10
SAMPLE_00103,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
SAMPLE_00104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00105,9,7,8,8,12,12,10,10,9,11,7,8,7,4,8,7,10,12,17,19,14
SAMPLE_00106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00110,12,8,10,15,11,10,11,16,16,15,11,13,12,13,16,15,14,16,12,11,12
SAMPLE_00111,4,5,5,3,3,3,5,5,3,2,1,3,3,4,3,5,4,3,2,2,4
SAMPLE_00112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00113,14,17,14,30,25,34,32,33,31,28,34,29,33,35,31,37,29,32,25,30,32
SAMPLE_00114,8,12,14,18,18,21,15,14,16,15,15,7,9,3,5,7,8,4,8,14,13
SAMPLE_00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00116,29,18,28,5,15,38,41,32,6,30,27,27,27,42,44,50,45,25,30,44,38
SAMPLE_00117,1,0,21,20,22,11,20,20,18,19,18,26,25,22,13,17,33,32,39,36,27
SAMPLE_00118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00120,8,6,7,5,6,5,8,8,10,10,9,6,5,8,8,8,8,6,5,2,5
SAMPLE_00121,1,3,5,2,1,1,0,2,1,3,1,2,3,0,3,0,2,0,0,0,0
SAMPLE_00122,5,6,10,11,16,9,12,12,10,21,14,17,12,13,14,11,22,12,19,8,9
SAMPLE_00123,5,6,10,9,7,6,8,6,7,9,8,6,7,8,8,5,4,7,7,9,8
SAMPLE_00124,15,21,14,9,16,10,7,8,17,15,13,7,4,4,11,18,13,12,17,12,0
SAMPLE_00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00127,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,0,0,1
SAMPLE_00128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00129,2,2,2,1,1,1,1,2,2,2,0,0,0,0,1,1,2,2,2,2,2
SAMPLE_00130,3,3,4,1,1,1,3,3,4,4,2,1,2,5,5,4,4,1,1,1,4
SAMPLE_00131,2,3,4,5,2,4,8,8,10,9,9,9,6,7,7,10,10,6,4,2,8
SAMPLE_00132,4,2,4,3,3,2,5,5,8,5,5,4,5,8,8,8,7,8,8,8,8
SAMPLE_00133,1,5,7,8,4,2,7,7,11,11,13,11,2,0,2,8,5,6,6,3,4
SAMPLE_00134,6,11,6,10,14,18,19,15,15,12,13,9,10,13,13,16,14,15,10,11,12
SAMPLE_00135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
