ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
0,1,1,3,2,3,4,5,3,3,4,3,4,4,5,4,4,5,4,4,4,5
1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,5,8,9,7,5,5,7,8,9,9,7,8,8,8,7,8,8,6,6,6
5,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1
9,3,5,8,8,7,8,4,7,9,13,16,16,18,13,12,11,14,14,14,14,8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,5,4,4,4,4,4,5,5,4,4,5,6,6,6,5,4,4,4,4,5
15,6,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,4,3
16,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2
17,4,7,7,3,4,3,5,9,12,11,6,5,2,2,4,6,5,4,5,5,4
18,5,12,16,10,7,9,14,15,16,20,15,12,11,13,13,16,19,18,14,13,16
19,2,5,4,5,5,4,6,6,7,7,7,7,4,5,6,9,9,11,9,7,7
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1
30,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,5,7,8,7,7,6,7,8,9,7,5,6,7,7,7,6,6,6,7,7
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,5,6,6,8,6,7,7,6,6,6,7,7,7,7,6,7,7,8,7,7
36,1,4,5,8,5,6,5,5,6,6,10,7,8,7,5,7,7,10,6,7,7
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,2,2,1
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,18,37,63,62,45,60,59,59,60,64,66,51,59,58,57,61,73,81,60,63,61
43,13,29,59,64,71,72,65,59,63,76,66,69,67,69,67,70,88,82,89,94,87
44,20,31,47,40,34,33,38,39,37,47,42,42,46,54,58,53,62,53,47,42,45
45,2,3,4,4,4,5,4,4,3,3,4,3,4,3,3,2,3,4,4,4,4
46,1,1,2,3,2,2,3,4,4,4,4,3,3,4,4,4,5,5,4,4,4
47,24,37,28,24,15,17,32,37,55,53,43,34,35,45,45,49,36,31,21,21,35
48,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,6,6,6,5,5,4,5,6,6,6,6,6,6,6,6,5,5,5,5,4,5
