ID,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15
SAMPLE_00000,1,1,1,3,-1,0,0,1,0,0,2,0,1,1,2,2,3,4,1,1,0
SAMPLE_00001,0,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1,2,2,1,1,2
SAMPLE_00002,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3
SAMPLE_00003,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5
SAMPLE_00005,0,4,-2,-2,8,3,3,-3,1,1,0,10,0,2,-1,1,-3,-1,7,7,2
SAMPLE_00006,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00007,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
SAMPLE_00011,1,3,3,4,4,5,5,5,6,6,6,6,6,6,7,8,8,8,8,9,9
SAMPLE_00013,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
SAMPLE_00017,-13,0,-14,-9,16,10,6,-8,13,1,-7,7,5,4,-11,5,3,0,11,7,14
SAMPLE_00018,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00022,-3,11,15,16,11,7,6,14,26,41,26,14,10,11,4,14,20,24,17,11,13
SAMPLE_00026,-17,-18,-3,34,-7,-6,-10,-25,-5,-2,37,3,12,1,-21,-6,33,68,68,23,16
SAMPLE_00030,-6,-3,3,-7,0,-2,-9,-9,-9,-1,-4,6,2,-5,-7,-8,5,2,7,6,-1
SAMPLE_00033,0,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4
SAMPLE_00037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
SAMPLE_00040,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
SAMPLE_00041,4,4,3,3,4,4,4,3,4,4,3,3,3,4,4,5,4,4,4,4,4
SAMPLE_00042,2,6,12,5,6,3,5,5,10,12,10,11,6,4,5,6,13,13,16,9,6
SAMPLE_00045,2,2,4,5,5,6,6,5,6,6,4,3,4,4,4,4,7,6,6,6,7
SAMPLE_00046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00049,-14,-2,-42,-55,-37,-12,-6,-24,-9,-31,-25,5,34,33,26,68,38,-15,-17,7,22
SAMPLE_00050,-15,-4,0,-6,3,-6,5,-10,13,21,0,-1,-8,9,-7,2,5,-8,-2,5,16
SAMPLE_00052,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00054,2,9,11,20,24,29,24,28,34,42,44,39,37,32,36,39,39,47,47,50,47
SAMPLE_00057,-31,-39,7,87,171,155,79,13,13,56,59,24,-5,-39,-62,-64,-42,11,48,28,-19
SAMPLE_00058,4,-2,3,0,1,-2,3,7,2,2,4,5,0,2,7,5,5,2,4,2,3
SAMPLE_00060,126,143,376,2,-427,-334,-124,569,936,958,277,-151,-342,-289,-57,272,750,492,223,1,34
SAMPLE_00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMPLE_00062,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
SAMPLE_00066,4,5,6,7,8,6,5,7,6,8,7,10,5,5,6,8,9,7,8,6,4
SAMPLE_00072,-2,11,5,6,-5,-9,-11,-5,14,19,14,9,-1,2,8,21,29,21,8,-7,-10
SAMPLE_00073,-3,-12,-11,-14,-3,-3,-3,0,-6,8,10,10,5,5,5,8,17,6,7,2,9
SAMPLE_00076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00089,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00093,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
SAMPLE_00101,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMPLE_00102,1,8,3,8,9,-6,-1,-2,3,-3,6,9,0,-3,0,3,0,12,20,3,-4
SAMPLE_00103,1,2,2,3,2,2,2,1,2,2,3,2,1,1,0,1,1,3,2,2,1
SAMPLE_00105,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,3,3
