1420130944.0,473178272.0,-1153441792.0,-535397248.0,-373934944.0,-1063492864.0,-85409680.0,-614832832.0,1499884928.0,126360688.0,-55103692.0,887671296.0,1064710848.0,-363628576.0,-745783296.0,630897280.0,-1192512256.0,1565741824.0,719402432.0,-135384784.0,427052960.0,-663483072.0,-1146196096.0,-1113099648.0,439014240.0,440782336.0,-319162272.0,620484160.0,383518944.0,-436439424.0,179591600.0,192220384.0,-288879936.0,-745448704.0,-60556984.0,-922946688.0,1260190080.0,27653910.0,86418232.0,-496619328.0,-4978364.0,-938723584.0,258700256.0,979872256.0,1547449472.0,-1022653696.0,-527329184.0,1197039744.0,424920256.0,-1205332480.0,-577688000.0,164119264.0,103413072.0,1456674048.0,-853480320.0,-1197525760.0,63507956.0,-797732224.0,376713536.0,-440211136.0,-823551744.0,751801216.0,-478121472.0,1461338112.0
12728848384.0,7430478848.0,-9420103680.0,-2147744256.0,-4317394944.0,-7817141248.0,1137986048.0,-5650729472.0,13870495744.0,-705164160.0,-1000297344.0,6554339328.0,4674854400.0,-3832191232.0,-4461917184.0,2845332224.0,-7687036928.0,12757518336.0,5702048256.0,-1758147840.0,5155172864.0,-5359912448.0,-9615703040.0,-6951393280.0,6506737664.0,2386691328.0,-3075810816.0,1622138752.0,-606651520.0,-3924750848.0,-214184384.0,-1517770752.0,-4457262080.0,-7255118848.0,547349248.0,-6970731520.0,10172907520.0,-1274905344.0,2953422848.0,-4161026304.0,783510144.0,-4134714368.0,3460098304.0,5748746752.0,12454495232.0,-7006247424.0,-2866528768.0,9917539328.0,6854965248.0,-7598677504.0,-5978219008.0,3675494400.0,-127070400.0,14855283712.0,-6792017920.0,-10664900608.0,230245936.0,-5410129408.0,2514095360.0,-3374965248.0,-5408795136.0,3009259520.0,-2418736128.0,12350077952.0
10582988800.0,7425065472.0,-7684614144.0,-1377126144.0,-3751686656.0,-7077487104.0,2807279104.0,-2570795520.0,10005536768.0,-1084454528.0,483091840.0,6251525120.0,1682283008.0,-2655955968.0,-4773639680.0,-566974592.0,-5315261440.0,10535472128.0,6268027904.0,-775824448.0,4566747136.0,-3467512832.0,-7628644352.0,-4942524928.0,6824151552.0,2239920640.0,-3638289152.0,761873664.0,-1273867264.0,-644479616.0,-1512865152.0,-2160096000.0,-4545243136.0,-6430968832.0,2471191296.0,-6176408064.0,9192261632.0,-317269920.0,2034673152.0,-4785625600.0,2013318784.0,-2266319360.0,824033024.0,4350641152.0,10970813440.0,-5377196032.0,-800357248.0,7555637248.0,6159992832.0,-3887544832.0,-4219665152.0,4644058112.0,-645527168.0,12782185472.0,-6390601216.0,-9625903104.0,-653812096.0,-4830753792.0,1360417920.0,-3294423552.0,-3462483200.0,580618112.0,494551232.0,10041538560.0
19846037504.0,11191670784.0,-14185621504.0,-4593585664.0,-7309424640.0,-13623310336.0,2549721600.0,-7424332800.0,20913543168.0,-723852928.0,-53551616.0,11714641920.0,7364517888.0,-5575335936.0,-8270724608.0,2848391936.0,-12607945728.0,20265900032.0,9930778624.0,-1590903040.0,8432603648.0,-7922222080.0,-14264475648.0,-11330756608.0,8955045888.0,5095605248.0,-5861528576.0,3095388416.0,-399173664.0,-5304548864.0,-945514880.0,-1500328192.0,-7202484736.0,-11707589632.0,2663954176.0,-11079071744.0,16817955840.0,-1131172992.0,3348266496.0,-6555626496.0,2072874496.0,-7233881600.0,3351878912.0,9878546432.0,19967512576.0,-11711449088.0,-3871004160.0,15990141952.0,9403048960.0,-10359813120.0,-8301728256.0,5458397184.0,-297449472.0,22751801344.0,-11755724800.0,-17046347776.0,517428160.0,-9297454080.0,3016496128.0,-6083244544.0,-9238993920.0,4071017728.0,-2949688064.0,19323629568.0
-86699.0,65857.0703125,-52810.03515625,3501.974609375,1317971.75,1087953.625,93844.015625,-704538.875,-159519.453125,-777070.5625,737002.0,94156.78125,-140178.8125,248333.234375,-201037.359375,-2820997.75,-510633.0,-527278.1875,-322282.1875,762133.25,-1498097.75,182756.6875,448597.59375,421765.0,1042901.0625,-1117207.5,-459280.40625,614922.75,-116692.2734375,-260315.453125,233963.984375,155531.09375,1482137.125,-566766.6875,-31751.01953125,1172245.5,84729.2109375,1051624.75,953993.1875,1341894.625,684218.75,-113069.109375,4209372.0,309972.71875,-487567.90625,-749658.3125,952494.625,-19038.83203125,224270.5,1299002.5,137555.953125,-677307.4375,-644849.9375,76290.40625,249831.0625,458593.875,-277252.09375,-2375671.75,-2131274.5,2033230.0,-3006.517822265625,-32854.34765625,741640.1875,-1013216.4375
-236692.15625,-98760.1171875,-362246.25,323780.25,2072734.25,2182153.25,-194601.15625,-1363155.375,-295978.78125,-1263047.5,818131.375,336331.53125,-545122.25,-69198.296875,-53773.8046875,-4599242.0,-1217697.0,-1153264.5,-714360.125,1143562.25,-2677004.75,507880.21875,553190.8125,776398.6875,1594652.5,-1661812.5,-428620.65625,1055118.75,-457020.21875,-586254.25,31249.14453125,478229.46875,2303366.25,-980071.25,293247.375,1837650.125,470966.15625,1647830.375,1354752.5,1918674.5,917222.625,-468574.15625,7536788.5,590747.25,-532444.9375,-866924.9375,1367452.75,-360941.21875,370540.03125,2328553.25,-90809.2578125,-1242963.5,-751223.0625,323746.5625,480127.4375,617432.8125,-262731.46875,-3754094.0,-3369279.5,3507952.25,160777.015625,-331604.34375,1381748.0,-1657534.25
-115235.4609375,-1516.838134765625,-235712.25,191729.578125,1536448.0,1679873.375,-80079.0703125,-1073727.25,-264890.3125,-927401.875,518951.84375,168460.671875,-350052.65625,-194854.53125,-66641.4296875,-3419632.0,-907894.875,-959642.4375,-540883.125,851385.0,-2025218.25,416739.53125,487692.8125,550221.375,1196109.0,-1195557.0,-298367.8125,877165.9375,-321323.9375,-389897.34375,-9678.7412109375,379559.59375,1788293.375,-754536.875,146822.0,1261837.75,257638.0625,1142258.5,1020830.0625,1228839.875,711459.4375,-416893.28125,5651306.0,404426.03125,-334322.5,-590289.8125,799394.5,-225867.609375,292412.46875,1627310.0,17371.068359375,-927343.5625,-392752.5,168370.015625,418032.90625,503742.25,-171583.703125,-2673164.0,-2381436.5,2738654.75,44880.51171875,-165787.15625,943281.875,-1123585.5
-493332.09375,-84018.3515625,-210264.34375,87942.875,2618513.25,1775254.75,24765.287109375,-1404182.25,-135975.578125,-1774338.375,1385310.5,472851.90625,-361245.21875,665606.9375,-264169.03125,-5938743.0,-1029921.25,-931996.5,-868165.25,1305745.625,-2626635.75,450519.03125,760231.0,678098.1875,2041965.875,-2155931.5,-803692.5,1315555.0,-346039.84375,-729404.6875,389604.78125,178439.234375,3026373.75,-1157103.625,147298.34375,2369262.25,334697.40625,2082180.25,2071261.875,2498517.5,1535084.75,-249005.765625,9428278.0,810681.25,-1103858.25,-1594268.375,1865155.25,-214533.25,594180.375,2406468.5,120970.9296875,-1470948.125,-1275244.375,309313.75,143119.8125,1053794.0,-809982.125,-5182045.0,-4604215.0,4536492.5,267237.65625,-254316.875,1365172.75,-2254763.0
16587284480.0,10260316160.0,-11819929600.0,-3064467456.0,-6103884288.0,-10853342208.0,2988041216.0,-5624594432.0,16757030912.0,-1149473664.0,115116544.0,9427758080.0,4407943680.0,-4645809152.0,-6820544000.0,1208353536.0,-9555719168.0,16636487680.0,8558190592.0,-1505268992.0,7037387776.0,-6269920768.0,-11887020032.0,-8536243200.0,8983113728.0,3629607680.0,-5037558784.0,1655738112.0,-1391345152.0,-3293289472.0,-1472592128.0,-2241121280.0,-6396745216.0,-9914226688.0,2796506112.0,-9108230144.0,13707180032.0,-974083776.0,3241503744.0,-6033238528.0,2209021440.0,-4760104448.0,2523844096.0,7263900160.0,16641164288.0,-9041438720.0,-2530251008.0,12699382784.0,8721753088.0,-7656833536.0,-6967288832.0,5623915520.0,-600266304.0,19502536704.0,-9697169408.0,-14268600320.0,18233536.0,-7326729216.0,2315275008.0,-4977047552.0,-6487446528.0,2370809600.0,-1226812672.0,15751961600.0
8676000768.0,6001412608.0,-7465966592.0,599429376.0,-1956517632.0,-3915482368.0,505662784.0,-4515773440.0,9898548224.0,-1524358912.0,-2655319552.0,2251808256.0,3134327040.0,-3027612672.0,-2218027776.0,3493153792.0,-4840154624.0,8476632064.0,3050415872.0,-2816420352.0,2393972480.0,-3496959488.0,-8044205056.0,-4568006656.0,6265001472.0,-482845056.0,-733195712.0,1025024640.0,-723933568.0,-2000260736.0,382850784.0,-2512710912.0,-2524141312.0,-4040085504.0,-2034610432.0,-5509911040.0,6502560256.0,-1469472256.0,2754533888.0,-3720702720.0,-531982784.0,-1429750656.0,4636647424.0,3166318592.0,8692061184.0,-3096296960.0,-2480526336.0,6110587904.0,6480404992.0,-6722110464.0,-4516348416.0,3361474048.0,234523248.0,9750611968.0,-2818058496.0,-7360222208.0,-951778624.0,-2613493760.0,2714516224.0,-476149088.0,-2873881344.0,2779738112.0,-2532750336.0,8447172608.0
