ID,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15
SAMPLE_00000,3.0,4.0,7.0,7.0,4.0,4.0,4.0,7.0,12.0,10.0,10.0,7.0,9.0,9.0,9.0,9.0,10.0,10.0,8.0,9.0,9.0
SAMPLE_00001,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0
SAMPLE_00002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
SAMPLE_00003,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
SAMPLE_00004,42.0,66.0,45.0,55.0,45.0,74.0,103.0,88.0,133.0,108.0,122.0,118.0,146.0,187.0,131.0,128.0,98.0,115.0,89.0,114.0,226.0
SAMPLE_00005,3.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,11.0,11.0,9.0,12.0,11.0,9.0,10.0,11.0,12.0,11.0
SAMPLE_00006,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
SAMPLE_00007,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SAMPLE_00008,4.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
SAMPLE_00009,4.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0
SAMPLE_00010,19.0,25.0,28.0,30.0,33.0,33.0,34.0,36.0,38.0,39.0,39.0,40.0,41.0,42.0,44.0,45.0,48.0,48.0,49.0,48.0,51.0
SAMPLE_00011,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
SAMPLE_00012,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
SAMPLE_00013,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
SAMPLE_00014,16.0,22.0,23.0,24.0,27.0,28.0,28.0,32.0,33.0,33.0,33.0,33.0,35.0,34.0,37.0,39.0,40.0,40.0,40.0,40.0,43.0
SAMPLE_00015,8.0,10.0,12.0,12.0,13.0,13.0,14.0,14.0,16.0,18.0,18.0,18.0,18.0,18.0,20.0,19.0,20.0,21.0,20.0,21.0,21.0
SAMPLE_00016,16.0,21.0,23.0,22.0,24.0,27.0,30.0,32.0,32.0,32.0,31.0,32.0,34.0,36.0,36.0,38.0,39.0,38.0,42.0,39.0,45.0
SAMPLE_00017,4.0,6.0,10.0,4.0,8.0,7.0,13.0,7.0,9.0,10.0,8.0,19.0,21.0,22.0,16.0,17.0,15.0,14.0,10.0,12.0,17.0
SAMPLE_00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMPLE_00019,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SAMPLE_00020,71.0,45.0,47.0,78.0,87.0,100.0,84.0,105.0,76.0,69.0,72.0,70.0,57.0,39.0,55.0,84.0,85.0,99.0,89.0,79.0,90.0
SAMPLE_00021,24.0,20.0,18.0,14.0,12.0,5.0,7.0,20.0,28.0,15.0,16.0,23.0,16.0,19.0,26.0,19.0,20.0,20.0,19.0,16.0,20.0
SAMPLE_00022,6.0,9.0,17.0,12.0,11.0,8.0,8.0,14.0,21.0,24.0,16.0,18.0,15.0,14.0,19.0,16.0,18.0,16.0,21.0,14.0,21.0
SAMPLE_00023,5.0,6.0,11.0,11.0,6.0,6.0,9.0,11.0,7.0,6.0,9.0,3.0,6.0,8.0,9.0,9.0,8.0,12.0,9.0,11.0,12.0
SAMPLE_00024,117.0,99.0,120.0,142.0,136.0,119.0,109.0,152.0,133.0,130.0,160.0,168.0,182.0,201.0,232.0,191.0,179.0,200.0,236.0,217.0,237.0
SAMPLE_00025,290.0,277.0,228.0,250.0,239.0,142.0,171.0,229.0,283.0,235.0,248.0,200.0,208.0,229.0,294.0,266.0,213.0,206.0,178.0,131.0,162.0
SAMPLE_00026,6.0,9.0,20.0,25.0,24.0,21.0,22.0,18.0,20.0,18.0,26.0,21.0,20.0,20.0,16.0,24.0,29.0,30.0,35.0,26.0,24.0
SAMPLE_00027,14.0,13.0,14.0,21.0,21.0,17.0,16.0,17.0,15.0,11.0,15.0,14.0,10.0,14.0,17.0,15.0,18.0,19.0,22.0,13.0,14.0
SAMPLE_00028,19.0,26.0,26.0,37.0,25.0,19.0,20.0,32.0,39.0,35.0,33.0,27.0,21.0,25.0,38.0,41.0,28.0,34.0,38.0,33.0,30.0
SAMPLE_00029,32.0,39.0,49.0,54.0,28.0,21.0,29.0,30.0,33.0,33.0,50.0,38.0,32.0,40.0,37.0,29.0,37.0,46.0,30.0,22.0,42.0
SAMPLE_00030,2.0,4.0,5.0,10.0,12.0,19.0,7.0,11.0,5.0,5.0,7.0,18.0,13.0,6.0,7.0,13.0,16.0,22.0,18.0,18.0,15.0
SAMPLE_00031,21.0,31.0,28.0,17.0,14.0,17.0,19.0,31.0,32.0,30.0,24.0,30.0,27.0,30.0,38.0,43.0,33.0,24.0,27.0,28.0,42.0
SAMPLE_00032,8.0,9.0,14.0,13.0,18.0,14.0,16.0,16.0,18.0,14.0,12.0,14.0,17.0,20.0,21.0,19.0,20.0,17.0,25.0,20.0,20.0
SAMPLE_00033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
SAMPLE_00034,27.0,23.0,40.0,34.0,33.0,57.0,54.0,59.0,59.0,53.0,44.0,51.0,72.0,63.0,70.0,72.0,68.0,62.0,67.0,56.0,72.0
SAMPLE_00035,14.0,16.0,19.0,19.0,15.0,17.0,20.0,20.0,26.0,22.0,29.0,29.0,32.0,31.0,28.0,27.0,16.0,17.0,14.0,18.0,22.0
SAMPLE_00036,102.0,94.0,79.0,82.0,84.0,105.0,132.0,132.0,124.0,94.0,77.0,100.0,111.0,126.0,124.0,110.0,105.0,132.0,108.0,108.0,137.0
SAMPLE_00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMPLE_00038,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
SAMPLE_00039,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
SAMPLE_00040,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
SAMPLE_00041,4.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0
SAMPLE_00042,2.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0
SAMPLE_00043,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SAMPLE_00044,34.0,49.0,68.0,86.0,100.0,88.0,66.0,60.0,73.0,76.0,94.0,118.0,124.0,105.0,85.0,117.0,78.0,66.0,111.0,114.0,110.0
SAMPLE_00045,6.0,7.0,11.0,12.0,13.0,16.0,13.0,13.0,14.0,16.0,14.0,11.0,10.0,12.0,12.0,14.0,16.0,13.0,14.0,14.0,14.0
SAMPLE_00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
